id,name,description,website,established,isOrganic,images__icon,images__medium,images__large,streetAddress,locality,region,postalCode,latitude,longitude,phone,hoursOfOperation,isPrimary,inPlanning,isClosed,openToPublic,locationType,locationTypeDisplay,countryIsoCode,displayName,isoThree,yearOpened,yearClosed
JUFS37,Webster,,http://www.twinpeaksrestaurant.com/locations/webster/,,,,,,20931 Gulf Freeway,Webster,Texas,77598,29.5251262,-95.1261883,(281) 338-7325,Sun: 11am-12am  Mon-Wed: 11am-12am  Thurs: 11am-2am  Fri-Sat: 11am-2am,N,N,N,Y,restaurant,Restaurant/Ale House,US,United States,USA,,
vnyGCY,Dezavala,,http://www.twinpeaksrestaurant.com/locations/sanantonio/,,,,,,12790 Interstate 10 West,San Antonio,Texas,78230,29.562599,-98.591989,(210) 236-5437,Sunday-Thursday:  11am-midnight  Friday-Saturday:  11am-1am,N,N,N,Y,restaurant,Restaurant/Ale House,US,United States,USA,,
Y7h4Lz,San Antonio - Park North,,http://www.twinpeaksrestaurant.com/locations/san-antonio-park-north/,,,,,,702 NW Loop 410,San Antonio,Texas,78216,29.519802,-98.503782,(210) 447-7102,Sun–Thurs: 11am-midnight  Fri-Sat: 11am-1am,N,N,N,Y,restaurant,Restaurant/Ale House,US,United States,USA,,
ARPsVQ,Westover Marketplace,,http://www.twinpeaksrestaurant.com/locations/westover-marketplace/,,,,,,103 SW Loop 410,San Antonio,Texas,78245,29.436133,-98.648341,(210) 520-0412,Mon-Th: 11:00am-midnight  Fr-Sa: 11:00am-1:00am  Su: 11:00am-midnight,N,N,N,Y,restaurant,Restaurant/Ale House,US,United States,USA,,
ml8ger,El Paso - The Fountains,,http://www.twinpeaksrestaurant.com/locations/the-fountains/,,,,,,8889 Gateway Blvd. West Ste. 900,El Paso,Texas,79925,31.7714517,-106.3729469,(915) 307-8396,Sun-Thurs: 11am - midnight  Fri-Sat: 11am - 2am,N,N,N,Y,restaurant,Restaurant/Ale House,US,United States,USA,,
P4rUoI,Odessa,,http://www.twinpeaksrestaurant.com/locations/odessa/,,,,,,5001 E. 42nd St.,Odessa,Texas,79762,31.8941453,-102.3336817,(432) 366-0921,Sunday: 11am-11pm  Mon-Thurs: 11am-midnight  Fri-Sat: 11am-1am,N,N,N,Y,restaurant,Restaurant/Ale House,US,United States,USA,,
1OaIxj,San Angelo,,http://www.twinpeaksrestaurant.com/locations/san-angelo/,,,,,,1601 Knickerbocker Rd,San Angelo,Texas,76904,31.4314728,-100.4551583,325-655-7325,Mon-Wed 11:00AM-11:00PM  Thurs 11:00AM-Midnight  Fri-Sat 11:00AM-1:00AM  Sun 11:00AM-11:00PM,N,N,N,Y,restaurant,Restaurant/Ale House,US,United States,USA,,
e3mVCo,Twin Ports Brewing,,,,N,,,,,Superior,Wisconsin,,46.7207737,-92.1040796,,,Y,N,Y,Y,micro,Micro Brewery,US,United States,USA,,
GNVJMF,Adam's NW Bistro & Brewery,"Adam's Northwest Bistro & Brewery focuses on taking Northwest ingredients, and turning it into something good and comforting on your plate. We pride ourselves in making our dishes from scratch, from our slow cooked braises and hand formed burgers, to our hot soups and even our Bacon! Not only is our food from scratch but we brew our own hand-crafted beers next door also. Our goal is to provide you with service and atmosphere as if you were eating in our home.",http://www.adamsnwbistro.com/,2011,N,https://s3.amazonaws.com/brewerydbapi/brewery/yGeLEO/upload_AyS7q6-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/yGeLEO/upload_AyS7q6-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/yGeLEO/upload_AyS7q6-large.png,104 North Lewis Street,Monroe,Washington,98272,47.8563529,-121.9707751,(360) 794-4056,"Tue - Fri:	11:30 am - 1:30 pm  4:00 pm - 10:00 pm  Sat:	4:00 pm - 10:00 pm  Sun:	4:00 pm - 8:30 pm",Y,N,N,Y,brewpub,Brewpub,US,United States,USA,2011,
bqN9qc,Twisted Crew Brewing Company,"A micro-brewery that offers quality craft beer for carryout in half gallon refillable glass containers. Also, check back in the future to find out where and when it will be available at your nearby bar or store.",http://www.twistedcrewbrewery.com,2011,N,https://s3.amazonaws.com/brewerydbapi/brewery/SzT6OD/upload_k0Pbl4-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/SzT6OD/upload_k0Pbl4-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/SzT6OD/upload_k0Pbl4-large.png,755 W Second St.,Seymour,Indiana,47274,38.9568474,-85.8981935,(812) 519-2337,Fri: 4:00 pm - 8:00 pm  Sat: 2:00 pm - 8:00 pm  Sun: 12:00 pm - 4:00 pm,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,2011,
gcPhQz,La Porte,,http://www.twistedk-8.com/,2013,N,https://s3.amazonaws.com/brewerydbapi/brewery/bDjAl6/upload_NA29Md-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/bDjAl6/upload_NA29Md-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/bDjAl6/upload_NA29Md-large.png,610 Monroe St,La Porte,Indiana,46350,41.611958,-86.721056,(219) 669-5123,Monday: Closed  Tue. Wed. & Thur.: 4pm to 9pm  Friday: 4pm to 10pm  Saturday: Noon to 10pm  Sunday: Noon to 8pm,Y,N,N,Y,brewpub,Brewpub,US,United States,USA,2013,
YBW4h3,Twisted Manzanita Ales,"Twisted Manzanita Ales craft brewery specializing in beers brewed with passion and creativity. We are a proud member of the craft beer industry, and work to maintain a standard of craft beer companies.",http://www.manzanitabrewing.com/,2010,N,https://s3.amazonaws.com/brewerydbapi/brewery/KU2R1S/upload_QN5tt5-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/KU2R1S/upload_QN5tt5-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/KU2R1S/upload_QN5tt5-large.png,10151 Prospect Avenue,Santee,California,92071,32.831249,-116.9759463,(619) 334-1757,"Wednesday  4:00pm - 8:00pm  Thursday	4:00pm - 8:00pm  Friday 4:00pm - 10:00pm  Saturday 1:00pm - 10:00pm  Sunday 1:00pm - 6:00pm",Y,N,N,Y,micro,Micro Brewery,US,United States,USA,,
shE7Vg,Twisted Pine Brewing Company,"Twisted Pine has been handcrafting award-winning ales in Boulder, Colorado since 1995.",http://www.twistedpinebrewing.com/,1995,N,https://s3.amazonaws.com/brewerydbapi/brewery/aaN9Np/upload_fhLuhp-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/aaN9Np/upload_fhLuhp-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/aaN9Np/upload_fhLuhp-large.png,3201 Walnut Street,Boulder,Colorado,80301,40.0201037,-105.2513953,303-786-9270,Mon - Fri: 11:00 am - 9:00 pm  Sat: 12:00 pm - 9:00 pm  Sun: 12:00 am - 8:00 pm,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,1995,
wSHr5F,Twisted Rail Brewing Company,"All of our beers are hand-crafted on site. Stop in for a tasting, a pint, or get a growler to go.",,,N,,,,20 Pleasant Street,Canandaigua,New York,14424,42.888371,-77.278876,(585) 797-7437,Thu: 1:00 pm - 8:00 pm  Fri - Sat: 1:00 pm - 9:00 pm  Sun: 1:00 pm - 5:00 pm,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,,
V0wvf7,Twisted X Brewing Company,Tex Mex Beer - Mexican style Lagers with a Texas twist.,http://www.texmexbeer.com/,2010,N,https://s3.amazonaws.com/brewerydbapi/brewery/JADQDb/upload_vKcT2q-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/JADQDb/upload_vKcT2q-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/JADQDb/upload_vKcT2q-large.png,23455 W RR 150,Dripping Springs,Texas,78620,30.2157328,-98.0825932,(512) 829-5323,Mon:  1:00pm - 8:00pm Tue:  1:00pm - 8:00pm Wed:  1:00pm - 8:00pm Thu:  1:00pm - 8:00pm Fri:  11:00am - 10:00pm Sat:  11:00am - 10:00pm Sun:  12:00pm - 6:00pm  ,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,2010,
7KfjoY,Two Beers Brewing Company,Two Beers Brewing Company is a microbrewery located in SoDo that distributes to Bars and Restaurants. Our tasting room is open 3-7pm Thursday and Friday.    Our Mission is to provide the finest beverages to the discerning drinkers of the Pacific Northwest,http://www.twobeersbrewery.com/,2007,N,https://s3.amazonaws.com/brewerydbapi/brewery/SABYve/upload_FsbDGg-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/SABYve/upload_FsbDGg-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/SABYve/upload_FsbDGg-large.png,4700 Ohio Avenue South,Seattle,Washington,98134,47.560571,-122.338128,206-762-0490,,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,2007,
jeOXxz,Two Brothers Tap House,"After living in France, the Ebel brothers developed a passion for flavorful specialty beer. After returning to the states, they had trouble finding that type of beer in Chicago so they opened Two Brothers Brewing Company in 1996. To get them started, the brothers' grandfather, a retired dairy farmer, donated his bulk milk tanks, which were quickly converted to fermenters. Currently, the brewery resides in a 40,000 square foot facility 30 miles west of Chicago. In addition to their traditional style beers, Two Brothers Brewing Company produces many specialty beers including the Project Opus Sour series. Adjacent to the brewery, Two Brothers Tap House opened in 2008 as a restaurant which serves elevated, seasonal, and organic American pub fare. In 2011, the Ebel brothers purchased Walter Payton's Roundhouse located in Aurora, IL. The Two Brothers Roundhouse is a full service brewpub restaurant, music venue, offers banquet space for large parties and weddings and hosts the Two Brothers Cafe and Beer Bar!     Two Brothers Brewing Company's award winning products are currently available in Illinois, Indiana, Ohio, Minnesota, Pennsylvania, Florida, New York, Iowa and Missouri.",http://www.twobrotherstaphouse.com/,1996,N,https://s3.amazonaws.com/brewerydbapi/brewery/Cu5xXG/upload_1Io9ak-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/Cu5xXG/upload_1Io9ak-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/Cu5xXG/upload_1Io9ak-large.png,30w315 Calumet Ave.,Warrenville,Illinois,60555,41.824906,-88.211221,630-393-BEER,Monday        3:00 - 11:00  Tuesday        3:00 - 11:00  Wednesday   3:00 - 11:00  Thursday      3:00 - 11:00  Friday         12:00 - 12:00  Saturday     12:00 - 12:00  Sunday        12:00 - 9:00,N,N,N,Y,brewpub,Brewpub,US,United States,USA,1996,
YOdPoo,,,http://www.twobrosbrew.com/,,,,,,30W315 Calumet Ave.,Warrenville,Illinois,60555,41.824906,-88.211221,,We are give tours EVERY Saturday at 1:00 and 2:30 and Sunday at 1:00.,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,1996,
AiMDyF,Two Brothers Roundhouse,,http://www.twobrothersroundhouse.com/,,,,,,205 N. Broadway,Aurora,Illinois,60505,41.760709,-88.309777,630-264-2739,Mon - Thurs: 11:00 am - 12:00 am   Fri - Sat: 11:00 am - 1:00 am   Sun: 11:00 am - 11:00 pm,N,N,N,Y,brewpub,Brewpub,US,United States,USA,1996,
Ly7M7Q,Two Candles Brewpub,,,,N,,,,1840 Grand Ave,Norwood,Colorado,81423,38.130746,-108.286705,970-327-0100,,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,,
0ScKKS,Two Deep Brewing Company,,http://www.twodeepbrewing.com/,,N,https://s3.amazonaws.com/brewerydbapi/brewery/Uk0aCI/upload_Dp6dNa-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/Uk0aCI/upload_Dp6dNa-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/Uk0aCI/upload_Dp6dNa-large.png,,Indianapolis,Indiana,,39.768403,-86.158068,,,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,,
yHqAGr,Two Dogs Beverage Company,,,,N,,,,272 Plandome Road,Manhasset,New York,11030,40.7964271,-73.6991655,516-869-6568,,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,,
KFxWOH,Two Fathers Beer Company,"Two Fathers Beer Company is a family sharing a passion for what we love: Coastal Virginia, handcrafting, and (obviously) beer. Throw that in a vat and you’ve got a lip-smacking selection for craft-beer aficionados, casual beer drinkers and everyone in between.",http://www.twofathersbeer.com/,2013,N,https://s3.amazonaws.com/brewerydbapi/brewery/ErGziO/upload_BB5FrG-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/ErGziO/upload_BB5FrG-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/ErGziO/upload_BB5FrG-large.png,5714 Curlew Drive,Norfolk,Virginia,23502,36.8415351,-76.2093101,,,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,2013,
abYyQI,Two Fisted Brewing Company,"To bring great beer and great friends together because great friends deserve great beer. Coming soon to West Michigan. A new Microbrewery with an old feel. A low key, easy going and relaxed pub to meet up with friends, have a hand crafted beer and conversation.",http://twofistedbrewing.com/,,N,https://s3.amazonaws.com/brewerydbapi/brewery/ipp2nB/upload_uzXEIo-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/ipp2nB/upload_uzXEIo-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/ipp2nB/upload_uzXEIo-large.png,9084 Victor Ave,Jenison,Michigan,49428,42.934074,-85.8326979,616-890-9723,,Y,Y,N,N,micro,Micro Brewery,US,United States,USA,,
CvHmZj,Two Goats Brewing,"Built in a renovated 19th Century barn with a sweeping view of Seneca Lake, Two Goats Brewing is an unpretentious gathering place on the Finger Lakes Wine Trail for people who just want to drink great beer and enjoy time with their friends. Or make some new ones!",http://twogoatsbrewing.com/,,N,https://s3.amazonaws.com/brewerydbapi/brewery/FtvPWN/upload_mXmAmx-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/FtvPWN/upload_mXmAmx-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/FtvPWN/upload_mXmAmx-large.png,5027 State Route 414,Burdett,New York,14818,42.4770507,-76.8689615,607-546-2337,"Mon-Thur: 4 - 10pm  Wed: Closed  Fri, Sat: 12 - 12pm  Sun: 12 - 8pm",Y,N,N,Y,brewpub,Brewpub,US,United States,USA,,
cvPDjX,Two Henrys Brewing Company,"The Two Henrys Brewing Company brews modern and traditional hand-crafted beer styles in small batches in Plant City, FL. Because local and small is just better.    With our beers we celebrate Florida’s short history and people that made our great state possible. We strive to make great beers and sneak in a Florida history lesson whether you want it or not.     Our beers can be found at our tasting room starting on or about October 1, 2013 and select bars and restaurants in the Tampa Bay area. In the meantime, read about our coming beers and namesakes ,the Two Henrys, below…or don’t.",,2013,N,https://s3.amazonaws.com/brewerydbapi/brewery/ihwma0/upload_cJnVNM-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/ihwma0/upload_cJnVNM-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/ihwma0/upload_cJnVNM-large.png,5210 W. Thonotosassa Road,Plant City,Florida,33565,28.0397729,-82.1765138,(813) 752-3892,,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,2013,
LSO3jf,Two Kilts Brewing Co,"Two Kilts Brewing Co. was founded in 2009 by owners and brewers Chris Dillon, and Alex McGaw.  Fueled by a passion for all things craft beer they opened a modest 6  barrel brewery and in 2 short years have expanded to their current 15 barrel brewery. They specialize in hand crafting fine American Ales and Lagers, brewed with hints of European influence.",http://twokiltsbrewing.com,2009,N,https://s3.amazonaws.com/brewerydbapi/brewery/CbU0HG/upload_9Ux3dl-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/CbU0HG/upload_9Ux3dl-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/CbU0HG/upload_9Ux3dl-large.png,14841 SW Tualatin Sherwood Road,Sherwood,Oregon,97140,45.3684029,-122.8296813,(503) 625-1700,,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,,
pF0ajA,Two Monkeys Brewing Co,,http://www.3monkeysbrewing.com/,,N,,,,24566 Brook Dr,Madera,California,93638,37.001409,-120.101067,559-363-2709,,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,,
O8tWB1,Two Rascals Brewing Company,"The ""Two Rascals"" are Daniel and Brandon, wildland firefighters with the dream of starting a brewery together. When not protecting our beautiful state from fire, they can be found homebrewing, working on recipes, studying the business of craft brew and spending time with family and friends.     The Rascals have been dreaming up their brewery for three years.  As of 2012, they are no longer dreaming but instead, putting in the man hours and hard labor it takes to build a brewery in a historic building.    The “Two Rascals Brewing Company” will provide much needed distribution of local craft brewed beer to the western slope. Their general concept  is to offer a variety of craft beers; ranging from light to full-bodied flavors.",http://www.tworascalsbrewing.com/,,N,https://s3.amazonaws.com/brewerydbapi/brewery/sQHm2r/upload_ZFzYNa-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/sQHm2r/upload_ZFzYNa-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/sQHm2r/upload_ZFzYNa-large.png,147 N 1st St,Montrose,Colorado,81401,38.478834,-107.8800626,(970) 249-8689,Mon:  4:00pm - 9:00pm Tue:  4:00pm - 9:00pm Wed:  4:00pm - 9:00pm Thu:  4:00pm - 9:00pm Fri:  1:00pm - 10:00pm Sat:  1:00pm - 10:00pm Sun:  1:00pm - 8:00pm  ,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,,
zcr07B,Two Roads Brewing Company,"Two Roads isn’t just the logo on our brewery building, it’s our philosophy. Life always seems to offer up two ways to go. It just so happens, we prefer the one less taken and having some fun along the way – in our lives, our careers and especially for our beers!  Now our “road less traveled” philosophy is being brought to life in the beers that we create and how we create them.",http://www.tworoadsbrewing.com/,,N,https://s3.amazonaws.com/brewerydbapi/brewery/em9Lxc/upload_jXBIxV-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/em9Lxc/upload_jXBIxV-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/em9Lxc/upload_jXBIxV-large.png,1700 Stratford Avenue,Stratford,Connecticut,6615,41.185536,-73.14186,203.335.2010,,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,,
