"id","name","isOrganic","status","statusDisplay","createDate","updateDate","streetAddress","extendedAddress","locality","region","postalCode","latitude","longitude","isPrimary","inPlanning","isClosed","openToPublic","locationType","locationTypeDisplay","countryIsoCode","displayName","isoThree","website","established","phone","numberCode","images__icon","images__medium","images__large","description","hoursOfOperation","yearOpened","mailingListUrl","isoCode","yearClosed"
"plvi9O","Michelob Brewing Company","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","One Busch Place","","St. Louis","Missouri","63118","38.5986606","-90.208751","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://www.michelob.com/","","800-342-5283","","https://s3.amazonaws.com/brewerydbapi/brewery/fHseLN/upload_LTvXub-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/fHseLN/upload_LTvXub-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/fHseLN/upload_LTvXub-large.png","The Michelob Brewing Co. is a small, state-of-the-art brewery where some of the world's most skilled brewmasters have access to anything they need to craft new beer recipes. Admittedly, not every experiment works. But then, you only ever drink our finest results.","","","","",""
"4HV4F5","Michelstädter Rathausbräu","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Mauerstraße 1","","Michelstadt","","64720","49.67706","9.005106","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.rathausbraeu.de/","1815","","276","","","","","","","","",""
"S5eWIp","Michigan Beer Cellar","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","500 E. Division","","Sparta","Michigan","49345","43.160209","-85.697494","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","http://michiganbeercellar.com/","","616-883-0777","","","","","Michigan Beer Cellar is a microbrewery, small winery, and artisan distillery located in Sparta, MI.","","","","",""
"4PNKSG","Brewery & Pub","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1093 Highview Drive","","Webberville","Michigan","48892","42.661327","-84.193409","Y","N","Y","N","micro","Micro Brewery","US","United States","USA","http://www.michiganbrewing.com/","","517-521-3600","","https://s3.amazonaws.com/brewerydbapi/brewery/BLTzoT/upload_J3Kgqp-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/BLTzoT/upload_J3Kgqp-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/BLTzoT/upload_J3Kgqp-large.png","Michigan Brewing Company beers are hand-crafted with great care providing you with some of the smoothest, most well balanced beers money can buy.      From our Wheatland Wheat Beer to our Superior Stout, most of our beers have won gold and first place awards around the country.      Available throughout Michigan and surrounding states, look for MBC at your local bars, restaurants, and retail outlets.","Mon - Thu:	10:00 am - 10:00 pm  Fri - Sat:	10:00 am - 12:00 am  Sun:	10:00 am - 10:00 pm","","","",""
"fjmwO4","Pub & Taproom","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","402 South Washington Ave","","Lansing","Michigan","48812","42.729776","-84.552288","N","N","Y","Y","restaurant","Restaurant/Ale House","US","United States","USA","","","517-977-1349","","","","","","","","","",""
"gj68bh","MickDuffs Brewing Co","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","312 North 1st Avenue","","Sandpoint","Idaho","83864","48.2754042","-116.547411","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","http://www.mickduffs.com/","","208-255-4351","","","","","","","","","",""
"J2owl8","Mickey Finn's Brewery","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","412 North Milwaukee Avenue","","Libertyville","Illinois","60048","42.286992","-87.95417","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://www.mickeyfinnsbrewery.com/","1994","847-362-6688","","","","","Normally anywhere from 6 to 11 different Finn's made beers, changing with the seasons. Oldest, biggest, and baddest brewpub in Lake County.","Mon - Thu:	11:30 am -11:00 pm  Fri - Sat:	11:30 am - 1:00 am  Sun:	11:30 am - 9:00 pm","1994","","",""
"vMXkuZ","Mickey's Brewing Co.","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","","Milwaukee","Wisconsin","","43.04181","-87.906844","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://www.mickeys.com","","","","","","","","","","","",""
"XDOhVt","Micro-brasserie Le Trou du diable","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","412, Willow","","Shawinigan","Quebec","G9N 1X2","46.5400455","-72.7536287","Y","N","N","Y","micro","Micro Brewery","CA","Canada","CAN","http://www.troududiable.com/","2005","+1 819-537-9151","124","https://s3.amazonaws.com/brewerydbapi/brewery/RoiAq0/upload_FFu6uE-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/RoiAq0/upload_FFu6uE-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/RoiAq0/upload_FFu6uE-large.png","The Devil's Hole is a place of culinary discovery. Here you will have the chance to enjoy unique beers that will satisfy your taste buds as well as your appetite will be filled by the merits of his dishes.","Mon - Tue: 3:00 pm - 11:00 pm  Wed - Thu: 3:00 pm - 1:00 am  Fri - Sat: 3:00 pm - 3:00 am  Sun: 3:00 pm - 11:00 pm","","","",""
"XgGZ40","MicroBrasserie Charlevoix","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","6, rue Paul-René Tremblay","","Baie-Saint-Paul","Quebec","G3Z 3E4","47.435849","-70.5021289","N","N","N","Y","production","Production Facility","CA","Canada","CAN","http://www.microbrasserie.com/","1998","418-435-3877","124","","","","C'est au coeur de Baie-Saint-Paul, que sont brassées les bières d'inspiration belge ""Dominus Vobiscum"" Blanche, Ambrée, Double et Triple, ainsi que les bières ""Vache Folle"" ESB et Milk Stout.    Depuis maintenant 1998, les brasseurs charlevoisiens, ne cessent de laisser libre cours à leur imagination afin de satisfaire les amateurs les plus exigeants de bières spéciales. Depuis janvier 2009, les opérations ont été transférées dans de nouvelles installations plus modernes et plus efficaces permettant d’augmenter la capacité de production afin de mieux répondre à la demande.    Les produits de la MicroBrasserie sont disponibles dans les meilleurs restaurants, auberges et épiceries de la région de Charlevoix, ainsi que dans certains points de vente à travers le Québec.","","1998","","",""
"ZXijZq","Le Saint-Pub","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","2, rue Racine","","Baie-Saint-Paul","Québec","g3z2p8","47.4428785","-70.5070812","Y","N","N","Y","brewpub","Brewpub","CA","Canada","CAN","http://www.saint-pub.com/","","1-418-240-2332","124","","","","","","","","",""
"BrRXjH","Microbrasserie de l'Île d'Orléans","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","3887, Chemin Royal","","Sainte-Famille","Québec","g0a3p0","46.9632534","-70.9516847","Y","N","N","Y","micro","Micro Brewery","CA","Canada","CAN","http://www.microorleans.com/","2006","1-418-829-0408","124","","","","","","2006","","",""
"oBALsi","Microbrasserie des Beaux Prés","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","9430, boul. Sainte-Anne","","Sainte-Anne-de-Beaupré","Québec","g0a3c0","47.0161935","-70.9430516","Y","N","N","Y","micro","Micro Brewery","CA","Canada","CAN","http://mdbp.ca/","2011","1-418-702-1128","124","https://s3.amazonaws.com/brewerydbapi/brewery/JmNcYP/upload_04ubQe-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/JmNcYP/upload_04ubQe-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/JmNcYP/upload_04ubQe-large.png","","","2011","","",""
"N2fdFd","Microbrasserie La Memphré","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","12, rue Merry Sud","","Magog","Québec","j1x2e6","45.2672658","-72.15507","Y","N","N","Y","brewpub","Brewpub","CA","Canada","CAN","http://www.lamic.ca/","1999","1-819-843-3405","124","","","","","","1999","","",""
"qJYrrN","Microbrasserie Le BroueMont","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","107, boulevard Bromont","","Bromont","Québec","j2l2k7","45.3162721","-72.6428672","Y","N","N","Y","brewpub","Brewpub","CA","Canada","CAN","http://www.brouemont.com","2004","1-450-534-0001","124","https://s3.amazonaws.com/brewerydbapi/brewery/Lum8X4/upload_SSYHJP-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/Lum8X4/upload_SSYHJP-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/Lum8X4/upload_SSYHJP-large.png","Located in Bromont, the homebrewed welcomes you in a warm atmosphere of camaraderie. You can enjoy our delicious microbrews, brewed by master brewer and owner, Patrick Dunnigan. His wife and co-owner, Diane Moreau, serves one of these delicious daily or map, available seven days a week the homebrewed, is the place to stop through Bromont.","Mon - Sun: 11:30 am - 1:00 am","2004","","",""
"zMORP4","Microbrasserie Le Grimoire","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","223, rue Principale","","Granby","Québec","j2g2v7","45.4005274","-72.7277351","Y","N","N","Y","brewpub","Brewpub","CA","Canada","CAN","http://www.brasseriegrimoire.com/","2004","1-450-372-7079","124","","","","","","2004","","",""
"Qgog7R","Microbrasserie Le Naufrageur","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","586, boul. Perron","","Carleton-sur-mer","Québec","G0C 1J0","48.1037349","-66.1256491","Y","N","N","Y","micro","Micro Brewery","CA","Canada","CAN","http://www.lenaufrageur.com/","","(418) 364-5440","124","https://s3.amazonaws.com/brewerydbapi/brewery/wI1wn8/upload_esf45H-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/wI1wn8/upload_esf45H-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/wI1wn8/upload_esf45H-large.png","","","2008","","",""
"C3N3oZ","Microbrasserie Pit Caribou","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","27, rue de l’Anse L’Anse-à-Beaufils","","","Quebec","","","","Y","N","N","Y","micro","Micro Brewery","CA","Canada","CAN","http://www.pitcaribou.com/","","","124","https://s3.amazonaws.com/brewerydbapi/brewery/heaKUG/upload_oAmF6m-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/heaKUG/upload_oAmF6m-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/heaKUG/upload_oAmF6m-large.png","Microbrasserie Pit Caribou is on a mission, since its inception 23 June 2007, to provide quality beers Gaspé leveraging its local resources. Having started small, the team now has a dozen employees and distributes its products in more than a thousand kilometers in the province.    Our beers brewed in Anse-à-Beaufils, a fishing harbor in the town of Perce, proudly bear names that refer to the Gaspé: The Blonde Anse, the Bonne Aventure Red, White 475 and Pratto Gaspé no.13. They are distributed to restaurants and even bartenders land of Gaspésie. You can also find their products in bottle 500 ml, 660ml or 1.9L our brewery shop and several grocery and convenience stores in Quebec.    The microbrewery is distinguished with several awards. The no.13 Gaspe won the silver medal in the Canadian competition ""Canadian Brewing Awards"" in the category in 2011 and bring the Pratto 475 Blanche was considered the second best white Quebec according to the magazine Protect yourself.      With the Star Series brewer, a dozen other products have been marketed since 2012, positioning the company among specialty beers. ""American Brown Ale"" won the bronze medal in the ""New York international beer competition"" in 2013.    With the expansion of facilities and purchase of the building, the company has the wind in the sails!","","","","",""
"gbDsOW","Microbrauerei Barkowsky","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Münzstraße 1-3","","Berlin","Berlin","10178","52.520185","13.411815","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.marcus-braeu.de/","2000","","276","","","","","","","","",""
"9zzNDR","Microbrouwerij Achilles","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Dulft 9A","","Itegem","Antwerpen","","51.1026852","4.7267788","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","","","","56","","","","","","","","",""
"mJiBMs","Middle Ages Brewing Company","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","120 Wilkinson Street","","Syracuse","New York","13204","43.050827","-76.161711","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://www.middleagesbrewing.com/","1995","888-289-4250","","https://s3.amazonaws.com/brewerydbapi/brewery/ecNEQD/upload_YVnqwD-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/ecNEQD/upload_YVnqwD-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/ecNEQD/upload_YVnqwD-large.png","Step back in time to when men were men, women were brewsters, and hand-crafted fine ale filled every flagon. Your quest for great taste leads you out of the past and into Middle Ages Brewing Company where we are sworn to uphold the tradition of brewing beer in small batches. Taste the difference hand-crafting makes.","Mon - Fri: 11:30am - 6:00pm  Sat: 11:30am - 5:00pm  Sun: 12:00pm 5:00pm","1995","","",""
"63EN5d","Middle Brow Beer Co.","N","verified","Verified","2012-01-03 02:41:33","2014-07-25 14:12:08","","","Chicago","Chicago","60608","41.8492122","-87.6713199","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://www.middlebrowbeer.com","2012","","","https://s3.amazonaws.com/brewerydbapi/brewery/y0too2/upload_K95mh6-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/y0too2/upload_K95mh6-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/y0too2/upload_K95mh6-large.png","","","","","",""
"OdQzWJ","Middle Villa Inn","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","4611 Michigan 37","","Middleville","Michigan","49333","42.7168775","-85.4701253","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","http://www.middle-villa-inn.com/","","616-891-1287","","","","","","","","","",""
"GPsxRB","Middleton Brewing","N","verified","Verified","2012-01-03 02:41:33","2014-07-25 13:38:01","607 SE Everett Mall Way 27-A","","Everett","Washington","","47.9103912","-122.2249341","Y","N","N","Y","nano","Nano Brewery","US","United States","USA","http://www.middletonbrewing.net","2013","(425) 280-9178","","","","","Middleton Brewing is a small 1.5 barrel brew pub, located in south Everett.  It started as a hombrewers dream and through blood, sweat, and a lot of hard work and determination, was made a reality, by the Middleton family, in 2013.  Geoff Middleton, head brewer and owner, began creating his own ales in college and instantly fell in love with the brewing process and craft brew industry.  Middleton Brewing is family operated business, focusing community support, doing things right and supporting what we believe in.","","","","",""
"0x9nfk","Middleton Brewing","N","verified","Verified","2012-01-03 02:41:33","2014-07-25 13:02:03","101 Oakwood Loop","","San Marcos","Texas","78666","29.9308919","-98.0716747","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://middletonbrewingtx.com","2011","760-598-5420","","https://s3.amazonaws.com/brewerydbapi/brewery/0IqCn3/upload_2zBquB-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/0IqCn3/upload_2zBquB-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/0IqCn3/upload_2zBquB-large.png","Middleton Brewing is a 10-barrel brewpub located in the heart of the Texas Hill Country. We specialize in Belgian, British, and American styles ales. We also do small batches of sours aged in Jack Daniels barrels as well as some ""experimental"" brews that we only serve in-house.","","","http://middletonbrewingtx.com","",""
