"id","name","description","website","isOrganic","status","statusDisplay","createDate","updateDate","streetAddress","locality","region","postalCode","phone","hoursOfOperation","latitude","longitude","isPrimary","inPlanning","isClosed","openToPublic","locationType","locationTypeDisplay","countryIsoCode","displayName","isoThree","images__icon","images__medium","images__large","extendedAddress","established","yearOpened","mailingListUrl","numberCode","yearClosed"
"t0Y73R","Watch City Brewing Company","Welcome to Watch City Brewing Company. As both a restaurant and brewery it is at the core of a vibrant dining scene in the Metrowest. Since 1996 it has consistently provided its customers with fresh, handcrafted beer and intensely appetizing and delicious meals. Watch City beer is highly regarded on both a local and national level, winning distinctions for a number of the styles produced at it’s Moody St. locale. Much like the jeweled pocket watches this city once manufactured, there’s a professional respect for the craftmanship of it’s Brew Master, Aaron Mateychuk. The beer is always satisfying and never sparing for flavor or character.","http://www.watchcitybrew.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","256 Moody Street","Waltham","Massachusetts","02453","781-647-4000","Mon - Wed:	11:30 am	-	10:00 pm  Thu:	11:30 am - 10:30 pm  Fri - Sat:	11:30 am - 11:00 pm  Sun:	11:30 am - 10:00 pm","42.37179","-71.236682","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/vd0Jcg/upload_G6wzgb-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/vd0Jcg/upload_G6wzgb-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/vd0Jcg/upload_G6wzgb-large.png","","1996","1996","","",""
"VKGvCs","Water Street Brewery","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1101 North Water Street","Milwaukee","Wisconsin","53202","1-414-272-1195","","43.044769","-87.9114479","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"rcC3cl","Water Street Brewing Co.","We love brewing. We offer high quality craft beer, brewed on premises and  served directly from our tanks. Our patrons feel like they’re in the middle of a brewery...because they are. On brew day and during fermentation you will experience all the wonderful sites, smells and sounds of the brewing process.    You will find familiar and not-so-familiar styles on tap. We like to keep things interesting—there’s always something new. While somewhat conservative in the big tanks you never know what we'll put on tap for small batches. Toasted coconut stout anyone?","http://www.waterstreetbrewingco.com","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","168 Water Street","Binghamton","New York","13901","607-217-4546","Tues.—Thurs.  4 pm—11 pm  Fri.—Sat.  12 pm—12 am  Sun.  12 pm—7 pm","42.099409","-75.91437","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/m1a0ra/upload_5TGMbb-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/m1a0ra/upload_5TGMbb-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/m1a0ra/upload_5TGMbb-large.png","","2012","2012","","",""
"7dzjMJ","Water Street Lake Country","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","3191 Golf Road","Delafield","Wisconsin","53018","1-262-646-7878","","43.0525","-88.3663","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"jxiXVk","Water Tower Brewing","(No longer brewing)","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Eden Prairie","Minnesota","55344","1-952-941-8773","","44.858665","-93.460134","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"ibk8A0","Waterline Brewing Company","Coming in 2015 to downtown Wilmington, North Carolina. Great Beer Brewed Here! A cozy industrial area off Front Street, where Art and Beer converge.","http://www.waterlinebrewing.com/","N","verified","Verified","2012-01-03 02:41:33","2014-10-28 15:33:06","721 Surrey Street","Wilmington","North Carolina","28401","","","34.225565","-77.948452","N","Y","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/IyzwQ4/upload_f1TkfB-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/IyzwQ4/upload_f1TkfB-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/IyzwQ4/upload_f1TkfB-large.png","","","","","",""
"zxqbS7","Waterway Brewing Company","Great People! Great Fun! Great Beer! Private, exclusive brewpub. Not open to the general public. Admission only to members and their guests. Membership by invitation only. No exceptions, ever. Trespassers will be shot. Survivors will be shot again.","http://waterwaybrewing.com","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Waterway Drive","Pfafftown","North Carolina","27040","336-656-6827","","36.16011","-80.357784","Y","Y","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/qbh2Mf/upload_KnBqML-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/qbh2Mf/upload_KnBqML-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/qbh2Mf/upload_KnBqML-large.png","","2008","2008","","",""
"MHRLfB","Watney Brewery","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","London","London","","","","51.506325","-0.127144","Y","N","N","Y","micro","Micro Brewery","GB","United Kingdom","GBR","","","","","","","","826",""
"ybA9oc","Watson Brothers Brewhouse","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Blue Ash","Ohio","","","","39.237905","-84.395334","Y","N","Y","N","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"beRdlK","Wayward Brewing","The Wayward Brewing Company is a new craft brewery that is currently being established in the once grungy, but now trendy, inner-west part of Sydney Australia.    Our philosophy is all about brewing great beers that don't always fit with traditional styles. Someone once said that Wayward meant ""being lost, but on purpose"".    We might not have our own brewery space (yet), but all of our beers are created by us and we take 100% responsibility for the product that ends up in your glass.    We happily admit that we are beer geeks, but we’re definitely not trying to prove we are more clever than the next brewer by designing the wackiest beer that only our fellow beer geeks will appreciate. We believe there is a fine line between different and undrinkable and are happy being on the more drinkable side of that line. We can't promise that we will never stray into more odd concoctions, but we'll warn you if we do.    As well as being beer nuts, we're food nuts too. Wayward beers are great on their own or we think even better served with food.","http://www.waywardbrewing.com.au","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Lilyfield","New South Wales","","","","-33.8712197","151.1607523","Y","N","N","N","micro","Micro Brewery","AU","Australia","AUS","https://s3.amazonaws.com/brewerydbapi/brewery/Uvw6Ha/upload_Uny8Ss-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/Uvw6Ha/upload_Uny8Ss-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/Uvw6Ha/upload_Uny8Ss-large.png","","2012","2012","","36",""
"ausxy3","Wdi-Bru-Huus","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Florhofstrasse 13","Wdenswil","","","41-01-783-93-92","","47.231094","8.6691058","Y","N","N","Y","micro","Micro Brewery","CH","Switzerland","CHE","","","","","","","","756",""
"DEbm7U","Weasel Boy Brewing Company","Founded by Jay and Lori Wince in 2006 Weasel Boy Brewing Company began brewing operations in July of 2007. The brewpub brews mostly traditional style ales specializing in well balanced session strength offerings.   Winners of GABF medals in both 2010 (bronze) and 2012 (gold) for their Anastasia Russian Imperial Stout, Weasel Boy is well recognized for brewing high quality products.   The brewpub offers artisan pizza made with fresh local ingredients, supports local art and music, and regularly participates in community events benefiting local causes.","http://www.weaselboybrewing.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-29 11:29:57","126 Muskingum Ave.","Zanesville","Ohio","43701","740-455-3767","Tuesday through Friday  4pm to Midnight   Saturday 3pm to Midnight","39.93638","-82.009442","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/Mgxzcw/upload_XaKMC5-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/Mgxzcw/upload_XaKMC5-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/Mgxzcw/upload_XaKMC5-large.png","Suite E","2006","2006","","",""
"pYKaGv","Wedge Brewing Company","The Wedge Brewing Co. is located in the lower level of the Wedge Studios situated in the River Arts District of Asheville, N.C. The building is a classic brick warehouse adjacent  to the railroad tracks. The original use of the structure was probably as a food warehouse. The space the brewery is in at onetime stored slaughtered hogs.    We chose this location because it is in the last frontier of Asheville.    We chose this specific space because it is a perfect fit for our brewing system and gives us great outdoor potential.","http://wedgebrewing.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","125B Roberts Street","Asheville","North Carolina","28801","","Mon-Thurs:  4pm - 10pm+  Friday: 3pm - 10pm+  Sat + Sun: 2pm - 10pm+","35.5864875","-82.5663169","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/yO2ogr/upload_0NXncT-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/yO2ogr/upload_0NXncT-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/yO2ogr/upload_0NXncT-large.png","","2010","2010","","",""
"Rs3OQM","Weeping Radish Farm Brewery","The Weeping Radish is the Oldest Microbrewery in North Carolina. 25 years ago it was illegal for breweries to sell their own beer directly to consumers; they had to go through a distributor. This made it impossible for microbreweries or small brewpubs to exist. In 1985 Uli Bennewitz went to his local senator and together they passed a bill allowing microbreweries to sell their own beer on site. A year later on the July 4th, 1986 the Weeping Radish Brewery opened for business.      Raised in a small village in Bavaria, Uli was determined to bring the high quality beer he was used to across the ocean to North Carolina. A Master Brewer came over from Germany and brewed the first batches of Corolla Gold, Fest, and Black Radish. Strictly adhering to the Reinheitsgebot Purity Law of 1516, all Weeping Radish beers are brewed using hops, malt, yeast and water â€“ no additives, chemicals or preservatives.      Our beer list has expanded over the years and currently on draft in the pub we have the OBX KÃ¶lsch, IPA 25, and Radler as well as our original Corolla Gold, Fest and Black Radish. And for those of you with a sweet tooth we make a fantastic Root Beer!","http://www.weepingradish.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","6810 Caratoke Hwy","Grandy","North Carolina","27947","252-491-5205","PUB & Retail Hours  Monday: Closed  Tuesday, Wednesday & Thursday: 11 -4  Friday & Saturday: 11 - 4 / Sunday: 12 - 4","36.2197049","-75.869811","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/Fr3ygj/upload_VDXURw-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/Fr3ygj/upload_VDXURw-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/Fr3ygj/upload_VDXURw-large.png","","1986","1986","","",""
"b2HRQW","Berwyn","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Berwyn","Illinois","","","","41.84329","-87.791274","Y","N","N","N","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"4BmCZn","Weissbierbrauerei Hopf","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Schtzenstrae 8-10","Miesbach","Bayern","","49-(0)8025-/-2959-0","","47.79396","11.83114","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","","","","","","","276",""
"pDKyvz","Weldebräu GmbH & Co. KG","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Brauereistraße 1","Plankstadt","Baden-Württemberg","D-68723","","","49.402161","8.578649","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","","","","1752","","","276",""
"IpDosf","Wellington Brewery","Wellington Brewery in Guelph has brewed its fine ales and lagers since 1985. The brewery's architecture imitates that of a traditional 'oast house,' a building once built especially for drying and packing hops, a key ingredient in Wellington's select recipes. The brewery, named after the first Duke of Wellington, uses natural ingredients and patient brewing methods to produce ales of timeless distinction, not unlike the Duke himself.   Wellington Brewery is proud to be celebrating 25 years of craft brewing in 2010. Please visit our website to find out all the exciting things we will be doing this year to celebrate our 25th Anniversary!","http://www.wellingtonbrewery.ca/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","950 Woodlawn Road West","Guelph","Ontario","N1K 1B8","519-837-2337","","43.5329832","-80.321633","Y","N","N","Y","micro","Micro Brewery","CA","Canada","CAN","https://s3.amazonaws.com/brewerydbapi/brewery/sWyDDZ/upload_4OkvV3-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/sWyDDZ/upload_4OkvV3-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/sWyDDZ/upload_4OkvV3-large.png","","1985","1985","","124",""
"v8wd26","Wellingtons Backwater Brewing Co","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1429 Service Dr","Winona","Minnesota","55987","507-452-2103","","44.0486643","-91.6773859","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","","","#2","","","","",""
"XSfRBX","Wells and Young's Brewing Company","Wells and Young's Brewing Company is the epitome of all-round business excellence, demonstrating sustained growth for its beers and stockists whilst combining traditional family values with innovation and development.     Firmly placed as the UK's largest private brewing company, it is fiercely independent, and with an enviable portfolio of some of the UK's most loved cask beers and speciality lager brands.","http://www.wellsandyoungs.co.uk/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Havelock Street","Bedford","","MK40 4LU","01234 272766","","52.132011","-0.481523","Y","N","N","Y","micro","Micro Brewery","GB","United Kingdom","GBR","https://s3.amazonaws.com/brewerydbapi/brewery/6oEP92/upload_dKFbek-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/6oEP92/upload_dKFbek-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/6oEP92/upload_dKFbek-large.png","","2006","2006","","826",""
"9mOFKy","WelznGarnr","A local, small town, small batch Micro-brewery started by two guys with a dream. Many styles of beer will be brewed and made available to the public for the purpose of information and enjoyment. We can't sell the beer yet, yet. We intend to start selling soon though...","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Cape Coral","Florida","","765-215-4460","","26.62982","-81.956939","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"KoYFbg","WendlandBräu GbR","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Kussebode 10","Clenze","Niedersachsen","D-29459","","","52.921962","10.997834","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","","","","2009","","","276",""
"Oa5lvx","Wentzler Bräu","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Pirmasenserstraße 102","Contwig","Rheinland-Pfalz","D-66497","","","49.24825","7.428935","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","","","","2007","","","276",""
