"id","name","website","established","isOrganic","status","statusDisplay","createDate","updateDate","streetAddress","locality","region","postalCode","latitude","longitude","isPrimary","inPlanning","isClosed","openToPublic","locationType","locationTypeDisplay","countryIsoCode","displayName","isoThree","numberCode","description","phone","yearOpened","images__icon","images__medium","images__large","hoursOfOperation","extendedAddress","yearClosed","mailingListUrl"
"MbxAFP","Church Street Brewing Company","http://www.churchstreetbrew.com/","2011","N","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:12:21","1480 Industrial Drive","Itasca","Illinois","60143","41.968111","-87.989312","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","The Church Street Brewing Company is bringing lagers and ales from around the world to Chicagoland. Using the finest malted barley and hops from North America, the UK, and Germany, there's something for every beer lover. Using traditional German brewing methods, Church Street will break new ground with beer-lovers by making an expansive range of both new and old beers and ales, pleasing all palates!    While we currently have several year-round beers, our tap rotation will continue to evolve, with special releases and seasonal brews. We love hearing from customers, so let us know what your favorite styles are — we might just try a batch!","(630) 438-5725","2011","https://s3.amazonaws.com/brewerydbapi/brewery/2Zp1Ge/upload_4EdERV-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/2Zp1Ge/upload_4EdERV-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/2Zp1Ge/upload_4EdERV-large.png","Thu:  4:00pm - 7:00pm Fri:  4:00pm - 7:00pm  Thursday: 4pm to 7pm  Friday: 4pm to 7pm","Unit C","",""
"5RXxVX","Church-Key Brewing","http://www.churchkeybrewing.com/","2000","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1678 County Road #38","Cambellford","Ontario","K0L 1L0","44.2226613","-78.240756","Y","N","N","Y","micro","Micro Brewery","CA","Canada","CAN","124","Founded in 2000, Church-Key Brewing is located in an 1878 Methodist Church on the outskirts of the town of Campbellford, Ontario.    The only microbrewery in picturesque Northumberland County, Church-Key features a variety of award-winning hand-crafted ales including our flagship Northumberland Ale and the multi award-winning Holy Smoke Scotch Ale. All of our ales are made in small batches from four ingredients: malted barley, hops, water, and yeast. Within these traditions, each Church-Key product has distinct properties of color, richness, and aroma that make it unique.    Open daily from 10am until dark, visitors are always welcome to learn all about the brewing process on a guided tour. Afterwards, sample our excellent ales in the tasting room. All of our ales are available in our gift shop in six-packs and Growlers along with local honey and bison products, and Church-Key clothing and glassware.","705-653-9950","2000","https://s3.amazonaws.com/brewerydbapi/brewery/ILdv2n/upload_PQIb6C-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/ILdv2n/upload_PQIb6C-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/ILdv2n/upload_PQIb6C-large.png","","Pethericks Corners","",""
"hlGley","CIB Brewery","http://www.cibbrewery.com/","2011","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","121 Broadway","Carson","Iowa","51525","41.2363929","-95.4225566","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","A limited production artisanal nano brewery located in Carson, Iowa. Opened December 21, 2011.    To produce full flavored, real beer with the highest quality from local ingredients and sell that beer to our friends and family.    CIB is a small batch, production only nano brewery with an emphasis on flavor, evironmental responsibility, local artwork, ingredients, and distribution.","515-450-2981","2011","https://s3.amazonaws.com/brewerydbapi/brewery/7G8hBj/upload_JGFQPu-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/7G8hBj/upload_JGFQPu-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/7G8hBj/upload_JGFQPu-large.png","","","",""
"l0bCqm","Cidrerie Duché de Longueville","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","6 rue de la Scie","","Anneville-sur-Scie","76590","49.8370969","1.0783214","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","250","","(2) 35046370","","https://s3.amazonaws.com/brewerydbapi/brewery/46lNCG/upload_PNaaQG-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/46lNCG/upload_PNaaQG-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/46lNCG/upload_PNaaQG-large.png","","","",""
"K4zZoP","Cigar City Brewing","http://cigarcitybeer.com/","2008","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","3924 West Spruce Street","Tampa","Florida","33607","27.958667","-82.509302","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","Cigar City Brewing was founded with two goals in mind. The first to make the world's best beer and the second to share with people near and far the fascinating culture and heritage of the Cigar City of Tampa. From its past as the world's largest cigar producer to its Latin roots and the many other diverse peoples that call it home, Tampa draws on many sources to develop its unique culture. At CCB we are fascinated by Tampa's history and suspect you will be too.","813-348-6363 ext 206","2008","https://s3.amazonaws.com/brewerydbapi/brewery/EYuZg3/upload_0CMPxp-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/EYuZg3/upload_0CMPxp-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/EYuZg3/upload_0CMPxp-large.png","","Suite A","",""
"V0T8uP","Brewpub","http://cigarcitybrewpub.com/","","","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:12:22","15491 N Dale Mabry Hwy","Tampa","Florida","33624","28.0914308","-82.5024599","N","N","N","Y","brewpub","Brewpub","US","United States","USA","","","(813) 962-1274","","","","","Sun:  11:00am - 10:00pm, 11:00am - 3:00pm Fri:  11:00am - 11:00pm Sat:  11:00am - 11:00pm, 11:00am - 3:00pm  Sunday – Thursday: 11am – 10pm  Friday & Saturday: 11am – 11pm  Brunch: Saturday & Sunday: 11am – 3pm","","",""
"7KBx3q","Cigar City Cider and Mead","http://www.cigarcitycider.com/","2013","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1812 N 15th St","Tampa","Florida","33605","27.9607475","-82.4431991","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","https://s3.amazonaws.com/brewerydbapi/brewery/jpqHIZ/upload_hlgVWE-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/jpqHIZ/upload_hlgVWE-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/jpqHIZ/upload_hlgVWE-large.png","","","",""
"WOpCL5","Cinder Block Brewery","http://cinderblockbrewery.com/","2013","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","110 East 18th Ave","Kansas City","Missouri","64116","39.1402678","-94.5795608","Y","Y","N","N","micro","Micro Brewery","US","United States","USA","","When we brewed our first batch of beer we never imagined where it would take us. The passion that was created for brewing these unique full flavored beers became intoxicating to all of us. This dream has been 3 years in the making and took a bit of luck and a lot of hard work.    It’s hard to believe we started small at our homes and have now grown into our 15bbl facility with a full taproom and barrel aging program. We haven’t forgotten our roots as we continue to focus on unique full flavored beers with plenty of character and a whole lot of attitude. We strive to share a truly unique experience in every glass of Cinder Block Beer.","","","https://s3.amazonaws.com/brewerydbapi/brewery/8uTWZo/upload_ZcgMkN-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/8uTWZo/upload_ZcgMkN-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/8uTWZo/upload_ZcgMkN-large.png","","","",""
"wOiNxq","Circle Brewing Company","http://www.circlebrewing.com/","2011","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","2340 W Braker Ln.","Austin","Texas","78758","30.391098","-97.715928","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","At Circle, all of our brews embody the concept of purity through simplicity of design.  You won’t find chemicals, stabilizing or clarifying agents, cheap additives or adjuncts, or even gimmicky fruits or spices in any of our brews.  At Circle, we embrace the German Purity standards of 1516 and continually brew better beer with that in mind.  To us, the circle is a symbol of perfection in its most basic form.  We share that perfection with you in every pint of Circle.","","2011","https://s3.amazonaws.com/brewerydbapi/brewery/wnlFAt/upload_PVHFlS-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/wnlFAt/upload_PVHFlS-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/wnlFAt/upload_PVHFlS-large.png","","Suite B","",""
"YiRC7H","Circle V Brewing","","1996","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","8310 Craig Street","Indianapolis","Indiana","46250","39.906743","-86.053378","Y","N","Y","Y","micro","Micro Brewery","US","United States","USA","","","","1996","","","","","","",""
"B2A0Gi","Cisco Brewers","http://www.ciscobrewers.com/","1992","N","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:12:23","5 Bartlett Farm Road","Nantucket","Massachusetts","02584","41.263609","-70.131438","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","508-325-5929","","https://s3.amazonaws.com/brewerydbapi/brewery/r5kixF/upload_6LyyGP-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/r5kixF/upload_6LyyGP-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/r5kixF/upload_6LyyGP-large.png","Mon:  10:00am - 7:00pm Tue:  10:00am - 7:00pm Wed:  10:00am - 7:00pm Thu:  10:00am - 7:00pm Fri:  10:00am - 7:00pm Sat:  10:00am - 7:00pm Sun:  12:00pm - 5:00pm  Mon - Sat:10:00 am - 7:00 pm  Sun:12:00 pm - 5:00 pm","","",""
"nLsoQ9","Cismontane Brewing","http://www.cismontanebrewing.blogspot.com/","2010","N","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:12:23","29851 Aventura","Rancho Santa Margarita","California","92688","33.6366357","-117.609366","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","Cismontane Brewing Co. was started by two native southern Californians, Ross Stewart and Evan Weinberg. They chose the name Cismontane because the geographical area it represents, coastal Southern California from Santa Barbara to San Diego. As a brewery we are dedicated to creating the finest beers to represent the unique culture and diverse natural aspects of this region. Each beer is named after a local feature that is unique to the area.    The Brewery is located on the side of the largest mountain in Orange County in the city of Rancho Santa Margarita. The great views from Santiago peak and the trails through the canyons provide some of the natural inspiration for the beers and the company.    The brewery is small and accessible to all with a warm and comfortable tasting area. So don’t hesitate to come by when in the area.    (cis-mon-tane)    “This side of the mountains”, in reference to coastal Southern California. This was a common term used for Southern California while it was forming its identity during the gold rush and before prohibition.","949-888-2739","2010","https://s3.amazonaws.com/brewerydbapi/brewery/kvM7wC/upload_gNbOhS-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/kvM7wC/upload_gNbOhS-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/kvM7wC/upload_gNbOhS-large.png","Mon:  3:00pm - 9:00pm Tue:  3:00pm - 9:00pm Wed:  3:00pm - 9:00pm Thu:  3:00pm - 9:00pm Fri:  3:00pm - 9:00pm Sat:  12:00pm - 9:00pm Sun:  12:00pm - 5:00pm  Mon - Fri: 3:00 pm - 9:00 pm  Sat: 12:00 pm - 9:00 pm  Sun: 12:00 pm - 5:00 pm","Suite D","",""
"JmNcYP","Cittavecchia","http://www.cittavecchia.com/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Z.A. Stazione di Prosecco 29/E","","Sgonico Trieste","34010","45.707946","13.7470821","Y","N","N","Y","micro","Micro Brewery","IT","Italy","ITA","380","","040 251060","","","","","","","",""
"Gjgjje","City Acre Brewing Company","http://www.cityacrebrewing.com/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","3421 Folger","Houston","Texas","77093","29.856249","-95.335345","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","832-377-0237","","https://s3.amazonaws.com/brewerydbapi/brewery/V3oMUl/upload_nO9jwr-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/V3oMUl/upload_nO9jwr-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/V3oMUl/upload_nO9jwr-large.png","","","",""
"PfbcZa","La Crosse Facility","http://www.citybrewery.com/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","925 South Third Street","La Crosse","Wisconsin","54601","43.804174","-91.252633","Y","N","N","N","production","Production Facility","US","United States","USA","","City Brewing Company is one of the premier contract beverage producers in the country. Our two production facilities located in La Crosse, Wisconsin and Latrobe, Pennsylvania have the capacity to package over 60 million cases annually. Both facilities have the capability to produce beer, flavored malt beverages, teas and energy drinks in a variety of bottle and can sizes and configurations. We pride ourselves in quality and reliability for our customers which include some of the largest beverage companies in the country. Our facilities coupled with the experience and dedication of our skilled employees enables our customers to meet the demands of an ever changing marketplace.","608-785-4200","","","","","","","",""
"Qf94KG","City Island Beer Company","http://www.cityislandbeer.com","2011","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Bronx","New York","10464","40.864318","-73.7977928","Y","N","N","N","micro","Micro Brewery","GB","United Kingdom","GBR","826","Founded in 2011, the City Island Beer Company produces hand-crafted beer inspired by a local ship building tradition of craftsmanship and quality that produced seven America's Cup winning yachts.     Our mission is to bring you the best beer made with the finest ingredients.","(347) 692-0163","2011","","","","","","",""
"dleKhW","City Star Brewing Company","http://www.citystarbrewing.com/","2012","N","verified","Verified","2012-01-03 02:41:33","2014-07-26 00:34:12","321 Mountain Ave","Berthoud","Colorado","80513","40.304884","-105.078995","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","Small batch ales hand crafted in the heart of downtown Berthoud, Colorado. Taproom open daily.","970-532-7827","2012","https://s3.amazonaws.com/brewerydbapi/brewery/vEfUhO/upload_5aNX4Q-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/vEfUhO/upload_5aNX4Q-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/vEfUhO/upload_5aNX4Q-large.png","Mon:  2:00pm - 9:00pm Tue:  2:00pm - 9:00pm Wed:  12:00pm - 10:00pm Thu:  12:00pm - 10:00pm Fri:  12:00pm - 10:00pm Sat:  12:00pm - 10:00pm Sun:  12:00pm - 9:00pm  ","","","http://citystarbrewing.us4.list-manage2.com/subscribe/post?u=3ad0d831eb813bcb828cc51c9&id=729399d0d7"
"1zKQj1","City Steam Brewery","http://www.citysteambrewerycafe.com/","","N","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:12:24","942 Main Street","Hartford","Connecticut","06103","41.7678477","-72.6723815","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","Have a blast with our laughs and drafts!","(860) 525-1600","","https://s3.amazonaws.com/brewerydbapi/brewery/TPTX6g/upload_SgxNPB-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/TPTX6g/upload_SgxNPB-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/TPTX6g/upload_SgxNPB-large.png","Mon:  11:30am - 12:00am Tue:  11:30am - 12:00am Wed:  11:30am - 12:00am Thu:  11:30am - 12:00am Fri:  11:30am - 1:00am Sat:  11:30am - 1:00am Sun:  4:00pm - 10:00pm  Mon - Thu: 11:30 am - 12:00 am  Fri - Sat: 11:30 am - 1:00 am  Sun: 4:00 pm - 10:00 pm","","",""
