"id","name","description","established","isOrganic","images__icon","images__medium","images__large","status","statusDisplay","createDate","updateDate","streetAddress","locality","region","postalCode","phone","hoursOfOperation","latitude","longitude","isPrimary","inPlanning","isClosed","openToPublic","locationType","locationTypeDisplay","countryIsoCode","displayName","isoThree","website","numberCode","yearOpened","extendedAddress","mailingListUrl","yearClosed","isoCode"
"0Emwuw","Brasseurs du Monde","","","N","https://s3.amazonaws.com/brewerydbapi/brewery/luBXP7/upload_vfq7iH-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/luBXP7/upload_vfq7iH-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/luBXP7/upload_vfq7iH-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","6600 Choquette","Saint-Hyacinthe","Quebec","J2S 8L1","450-250-2611","","45.6288754","-72.993305","Y","N","N","Y","micro","Micro Brewery","CA","Canada","CAN","http://www.brasseursdumonde.ca/","124","","","","",""
"GYx2gp","Brassneck Brewery","Essential Beer Services.","2013","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","2148 Main St","Vancouver","British Columbia","V5T","","","49.2656785","-123.100784","Y","N","N","Y","micro","Micro Brewery","CA","Canada","CAN","http://brassneck.ca/","124","","","","",""
"cYVl4N","Brau Brothers Brewing Company","We are very excited to introduce Brau Brothers Brewing Company, LLC. We are a locally owned and operated brewery, producing strictly for a local and regional market. We like to stay close to the beer we produce as well as to the people who drink it. Our modest scale allows us to be more flexible, dynamic, and closer to retailers as well as beer drinkers.","2006","N","https://s3.amazonaws.com/brewerydbapi/brewery/ID3cXr/upload_t9Y77m-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/ID3cXr/upload_t9Y77m-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/ID3cXr/upload_t9Y77m-large.png","verified","Verified","2012-01-03 02:41:33","2014-09-11 10:33:37","1010 E. Southview Dr","Marshall","Minnesota","56258","507-747-BEER","","44.436753","-95.778069","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://www.braubeer.com","","2006","","","",""
"iQIOpQ","Brau- und Heimatverein","","2007","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Zum Alten Brauhaus","Jenaprießnitz Jena","Thuringia","D-07751","","","50.924769","11.649696","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","276","","","","",""
"Kk1Cyr","Brauberger zu Lübeck","","1989","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Alfstrasse 36","","Lübeck","23552","","","53.868221","10.68074","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.brauberger.de/","276","","","","",""
"kYguo5","Brauerei ""Zur Goldenen Henne""","","1890","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Queckgasse 17","Jüchsen","","98631","","","46.369545","-124.050319","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.brauerei-juechsen.de/","276","","","","",""
"EsEZDo","Brauerei & Gasthof zur Krone","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Brenplatz 7","Tettnang","Baden-Wrttemberg","","49-(0)7542-/-7452","","47.6715","9.58877","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","276","","","","",""
"OhUFOQ","Brauerei Allersheim","","1854","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Allersheim 6","Holzminden","Lower Saxony","37603","","","51.843343","9.477087","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.brauerei-allersheim.de/","276","","","","",""
"KQhDR6","Brauerei an der Thomaskirche","","1998","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Thomaskirchhof 3-5","Leipzig","Saxony","04109","","","51.337854","12.365695","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.brauerei-thomaskirche.de/","276","","","","",""
"R1oHSN","Brauerei August Gleumes GmbH","","1896","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Sternstraße 12-14","Krefeld","Nordrhein-Westfalen","47798","","","51.3339","6.5623","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.brauerei-gleumes.de/","276","","","","",""
"qLETeY","Brauerei August Helbig","","1822","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Ahäuser Weg 8-10","Weilburg/Lahn","Hesse","35781","","","50.48724","8.259982","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.brauerei-helbig.de/","276","","","","",""
"rBxNNF","Brauerei Aying Franz Inselkammer KG","Brauerei Aying has a long-standing reputation for excellence in beer and hospitality. Although Ayinger Brewery was founded in a picturesque village 25 kilometers from Munich in 1878, the site of the Ayinger Gasthaus Brewery Hotel has been one of Bavaria's most famous restaurants for more than 500 years.    In the shadow of the Alps, nestled in the 1200 year-old village of Aying (pronounced eye-ing), Brauerei Aying produces 12 different styles of beers, more than most of the larger breweries. The Ayinger Brewery has been owned and operated by the same family since 1878 and represents one of the most pleasant and interesting small breweries which are typical of Europe. Brewing good beer is the premier duty of Aying, and people come from all over the world to sample the wares.    In a land of wonderful breweries, Ayinger is considered a benchmark of excellence. In recent years, Ayinger regularly places first in every category entered in the World Beer Championships; the brewery has gold medals from the Helsinki Beer Fest, the Stockholm Beer & Whiskey Festival, the Calagary Brewfest, and the Deutsche Landwirtschaftsgesellschaft (German Agricultural Society).","1878","N","https://s3.amazonaws.com/brewerydbapi/brewery/hD9pCH/upload_cTQXXV-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/hD9pCH/upload_cTQXXV-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/hD9pCH/upload_cTQXXV-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Münchner Straße 21","Aying","","85653","49-(0)8095-/-9065-0","","47.970655","11.779446","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://en.ayinger-bier.de/","276","","","","",""
"TVgBWg","Brauerei Beck","","","N","","","","deleted","Deleted","2012-01-03 02:41:33","2014-07-23 19:11:34","Am Deich 18-19","Bremen","Bremen","","49-(0)421-/-50940","","53.0787","8.79008","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","276","","","","",""
"XQzpOM","Brauerei Blank","","1878","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Von-Speth-Str. 19","Zwiefaltendorf","Baden-Württemberg","88499","","","48.215107","9.516896","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.brauerei-blank.de/","276","","","","",""
"x3k18I","Brauerei C. & A. Veltins GmbH & Co.","","1824","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","An der Streue","Meschede","Nordrhein-Westfalen","59872","49-(0)2934-/-959-0","","51.30544","8.12666","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.veltins.de/","276","","","","",""
"ZRzruY","Brauerei C. Franz","","1842","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Rauentalstrasse 4","Rastatt","Baden-Württemberg","76437","","","32.37968","-98.991632","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.brauerei-franz.de/","276","","","","",""
"A42d5Y","Brauerei Carl Betz","","1893","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Waldweg 101-103","Celle","Lower Saxony","29221","","","52.608561","10.062092","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.celler-bier.de/","276","","","","",""
"ZNSpHj","Brauerei Clemens Härle","","1897","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Am Hopfengarten 5","","Leutkirch im Allgäu","88299","","","47.823551","10.023662","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.haerle.de/","276","","","","",""
"6zg8Tc","Brauerei Dörr","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Hochstraße 15","Michelstadt","Hessen","64720","","","49.685789","9.0346","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.michelstaedterbier.de/","276","","","","",""
"X60E3Q","Brauerei Eichhof","Eichhof is committed to a responsible consumption of beer. Most people enjoy a cold beer in moderation and as part of their positive lifestyle. However, it is also a fact that a minority does not know the boundaries, so they harm themselves and others. We take our responsibility very seriously as a beer manufacturing company and have established principles to which we adhere strictly to all activities.    Our communication is done according to strict, self-imposed strict guidelines. So Eichhof not explicitly apply to persons under the age of 18 in his communications and sponsorship activities.    In Eichhof we also rely on an alcohol-free work environment and maintain the principle of ""Who is working, do not drink."" Our employees take with their behavior in their private lives is an important ambassador role.","1834","N","https://s3.amazonaws.com/brewerydbapi/brewery/Vy6jKr/upload_MVpta2-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/Vy6jKr/upload_MVpta2-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/Vy6jKr/upload_MVpta2-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Obergrundstrasse 110","","Lucerna","8005","","","47.0407123","8.2987264","Y","N","N","Y","micro","Micro Brewery","CH","Switzerland","CHE","http://www.eichhof.ch/","756","1834","","","",""
"5fr7fl","Brauerei Erich Babben","","1670","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","A-2641 Schottwien am","Semmering","Brandenburg","","","","47.655192","15.87194","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","276","","","","",""
"BhBdRA","Brauerei Eugen Häberlen OHG","","1875","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Karlstraße 66","","Gaildorf","74405","07971 62 50","","49.000815","9.76995","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.brauerei-haeberlen.de/","276","","","","",""
"i97npY","Brauerei Fässla","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Obere Knigsstrae 19-21","Bamberg","Bayern","","49-(0)951-/-26516","","49.89723","10.89279","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.faessla.de/","276","","","","",""
"TM8JWK","Brauerei Fr. Haaß KG","","1820","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Ascheröder Str. 9","Schwalmstadt-Treysa","Hesse","34613","","","50.91082","9.188715","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.schwalmbraeu.de/","276","","","","",""
"984eSH","Brauerei G. A. Bruch","","1702","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Scheidter Straße 24","","Saarbrücken","66123","","","49.238857","7.011253","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.brauerei-bruch.de/","276","","","","",""
"WQUo8G","Brauerei Ganter","","1865","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Schwarzwaldstrasse 43","Freiburg","Baden-Württemberg","79117","","","47.989117","7.859933","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.ganter.com/","276","","","","",""
"KSqbyz","Brauerei Gbr. Maisel KG","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Hindenburgstrasse 9","Bayreuth","","95445","+49 (0) 9 21/4 01-0","","49.94773","11.56588","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.maisel.com/","276","","","","",""
"o0uRab","Brauerei Gebrüder Fohr","","1676","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Westallee","Ransbach-Baumbach","Rhineland-Palatinate","56235","","","50.466815","7.726755","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.fohr.de/","276","","","","",""
"ivXuST","Brauerei Gebrüder Jäcklein","","1897","N","","","","verified","Verified","2012-08-07 10:20:30","2012-08-15 14:26:36","","","","","","","","","","","","","","","","","","","","","","","",""
"c5dtWG","Brauerei Gebrüder Sünner","","1830","N","","","","deleted","Deleted","2012-01-03 02:41:33","2014-07-23 19:11:34","","","Nordrhein-Westfalen","","","","51.503106","7.497394","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","276","","","","",""
"LkWEEx","","","","","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Kalker Hauptstraße 260","Köln","Nordrhein-Westfalen","D-51103","","","50.939175","7.00997","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","276","","","","",""
"o5RUDQ","Brauerei Gold Ochsen","","1597","N","https://s3.amazonaws.com/brewerydbapi/brewery/5rmdl3/upload_O6C1cf-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/5rmdl3/upload_O6C1cf-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/5rmdl3/upload_O6C1cf-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Veitsbrunnenweg 3-8","Ulm","Baden-Württemberg","D-89073","","","48.397143","9.987871","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.gold-ochsen.de/","276","","","","",""
"leunjT","Brauerei Göller","","1514","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Wildgarten 12","Zeil am Main","Bavaria","97475","","","50.0154749","10.5810977","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.brauerei-goeller.de/","276","","","","",""
"QmXXmj","Brauerei Göss","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Brauhausgasse 1","","Göss-Leoben","8700","0043 (0)316 5023545","","47.37639","15.09113","Y","N","N","Y","micro","Micro Brewery","AT","Austria","AUT","http://www.goesser.at/","40","","","","",""
"wmZQ8Q","Brauerei Grieskirchen AG","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Stadtplatz 14","Grieskirchen","","","43-0-72-48/607-0","","48.2351696","13.8292292","Y","N","N","Y","micro","Micro Brewery","AT","Austria","AUT","","40","","","","",""
"YRUqeS","Brauerei Grohe","","1838","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Nieder-Ramstädter-Str.3","Darmstadt","Hesse","64283","","","49.869312","8.656602","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.grohe-gastro.de/","276","","","","",""
"Z6IEHr","Brauerei Gss","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Brauhausgasse 1","Leoben-Gss","","","43-0-38-42/20-90-58-","","47.3625305","15.0916845","Y","N","N","Y","micro","Micro Brewery","AT","Austria","AUT","","40","","","","",""
"QKdFk2","Brauerei Günther-Lehner-Stiftung","","1971","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Balinger Strasse 7","","Rosenfeld","72348","07428-945 160","","48.286399","8.72358","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.lehner-bier.de/","276","","","","",""
"MvH9nA","Brauerei H. Müller AG","","1897","N","https://s3.amazonaws.com/brewerydbapi/brewery/tqJRGi/upload_oIdfkK-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/tqJRGi/upload_oIdfkK-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/tqJRGi/upload_oIdfkK-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Dynamostrasse 8","","Baden","CH-5400","056 203 06 06","","47.4776826","8.3065255","Y","N","N","Y","micro","Micro Brewery","CH","Switzerland","CHE","http://www.brauerei-mueller.ch/","756","","","","",""
